GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000079608	Stard6	2.3974876712549036	1	0.024646932493050316	Infected_vs_Non_Infected
ENSMUSG00000079610	Ankrd39	-0.09293416194915721	1	0.7544964718090439	Infected_vs_Non_Infected
ENSMUSG00000079614	Seh1l	0.04814577599156089	0.9270339140940553	0.7534968130705355	Infected_vs_Non_Infected
ENSMUSG00000079620	Muc4	-0.16257485396098978	0.9035823495043533	0.8307708188714241	Infected_vs_Non_Infected
ENSMUSG00000079625	Tm4sf19	3.440479844976054	1	0.1698867454302743	Infected_vs_Non_Infected
ENSMUSG00000079641	Rpl39	-0.25565987231691373	0.31636023569286587	0.0506875483084934	Infected_vs_Non_Infected
ENSMUSG00000079644	Gm1110	-2.072632896483257	1	0.4222412984968893	Infected_vs_Non_Infected
ENSMUSG00000079645	Gm17193	0.9384133968118973	1	0.629941432636077	Infected_vs_Non_Infected
ENSMUSG00000079652	Fam71f2	1.5756092937478972	1	0.6369806665685164	Infected_vs_Non_Infected
ENSMUSG00000079654	Prrt4	-0.3028390857241508	1	0.8160826806013552	Infected_vs_Non_Infected
ENSMUSG00000079657	Rab26	0.1157437626077666	1	0.9157071158420109	Infected_vs_Non_Infected
ENSMUSG00000079658	Tceb1	0.002719837117988766	1	0.9822357135332415	Infected_vs_Non_Infected
ENSMUSG00000079659	Tmem243	0.2575846984579701	1	0.36956303267459345	Infected_vs_Non_Infected
ENSMUSG00000079669	Gm17396	-1.2960191959830498	1	0.47141161905144086	Infected_vs_Non_Infected
ENSMUSG00000079671	2610203C22Rik	-0.3811601867424653	1	0.7633893156652926	Infected_vs_Non_Infected
ENSMUSG00000079677	Fdx1l	0.11273076395029534	1	0.6139051146085253	Infected_vs_Non_Infected
ENSMUSG00000079681	Zglp1	2.8589031090281534	1	0.37996355230946904	Infected_vs_Non_Infected
ENSMUSG00000079685	Ulbp1	-0.32120640376035353	1	0.6722928073932395	Infected_vs_Non_Infected
ENSMUSG00000079707	Tcte3	-2.3219020344223793	1	0.34952194907700734	Infected_vs_Non_Infected
ENSMUSG00000079710	Gm3448	0.4901622301850988	1	0.508174907105248	Infected_vs_Non_Infected
ENSMUSG00000079737	3110001I22Rik	-0.06862120304850035	1	0.7850876260551323	Infected_vs_Non_Infected
ENSMUSG00000079741	Nlrp4g	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000079845	Xlr4a	1.4831731616571948	1	0.40862326092214146	Infected_vs_Non_Infected
ENSMUSG00000079853	Klra1	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000079884	Gm10698	-0.30816494002098027	0.8861960973872522	0.18005744965053008	Infected_vs_Non_Infected
ENSMUSG00000079889	Gm11951	0.3537353741974752	1	0.8646400452700722	Infected_vs_Non_Infected
ENSMUSG00000079941	Gm11273	-0.4774040440678622	1	0.2435576696045381	Infected_vs_Non_Infected
ENSMUSG00000079942	Rpl28-ps3	0.8243068469012168	1	0.8055637444130007	Infected_vs_Non_Infected
ENSMUSG00000079962	Gm12643	-1.844020861581848	1	0.5704337330220816	Infected_vs_Non_Infected
ENSMUSG00000079965	Gm14853	-3.775847194453688	1	0.05757192274328982	Infected_vs_Non_Infected
ENSMUSG00000079988	Gm11970	-6.684985704990943e-4	1	0.9993264253160655	Infected_vs_Non_Infected
ENSMUSG00000080002	Gm5566	0.24562624261131052	1	0.7762881597553709	Infected_vs_Non_Infected
ENSMUSG00000080021	Gm5915	-0.5652097086532366	1	0.16820879490604795	Infected_vs_Non_Infected
ENSMUSG00000080050	Gm14864	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000080051	Gm14510	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080054	Rpl12-ps1	-0.22981482616955343	1	0.7543029832710573	Infected_vs_Non_Infected
ENSMUSG00000080058	Gm11175	-0.9737712484703124	1	0.05684226034023898	Infected_vs_Non_Infected
ENSMUSG00000080059	Rps19-ps3	-0.5269094255774349	1	0.6451898436255382	Infected_vs_Non_Infected
ENSMUSG00000080078	Gm15583	0.30021999655803105	1	0.6398294554643209	Infected_vs_Non_Infected
ENSMUSG00000080115	Mettl21b	2.0157951598923196	1	0.10268758536673077	Infected_vs_Non_Infected
ENSMUSG00000080142	Gm12838	1.6055218933827546	1	0.40941848473867637	Infected_vs_Non_Infected
ENSMUSG00000080152	Gm12260	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080180	Gm17235	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000080186	Gm14448	0.8243068469012175	1	0.8055637444130006	Infected_vs_Non_Infected
ENSMUSG00000080198	Gm13573	-0.9553979025757452	1	0.7152504945761641	Infected_vs_Non_Infected
ENSMUSG00000080223	Gm13768	1.1680429679195539	1	0.3827174402955414	Infected_vs_Non_Infected
ENSMUSG00000080237	Gm14239	-0.4102472611252333	1	0.3949637421919113	Infected_vs_Non_Infected
ENSMUSG00000080242	Gm15487	-0.5397141736464384	0.7140938348955165	0.09239594010987365	Infected_vs_Non_Infected
ENSMUSG00000080268	Brms1	-0.012936820490267141	0.9311451283589115	0.9286654354334486	Infected_vs_Non_Infected
ENSMUSG00000080303	Gm12419	-0.5305958580367295	1	0.7483243177244606	Infected_vs_Non_Infected
ENSMUSG00000080316	Spaca6	0.7802270384081821	0.78020738565451	0.07415600328383645	Infected_vs_Non_Infected
ENSMUSG00000080352	Gm26247	-0.09344244335248202	1	0.79701005081862	Infected_vs_Non_Infected
ENSMUSG00000080365	Gm25776	0.3077518896482485	1	0.908545078049891	Infected_vs_Non_Infected
ENSMUSG00000080396	Snord111	0.4257986618312433	1	0.8617182927923865	Infected_vs_Non_Infected
ENSMUSG00000080440	Gm25848	0.18848868232687457	1	0.9551635720284317	Infected_vs_Non_Infected
ENSMUSG00000080454	Gm24195	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080463	Gm22489	2.4109295462976017	1	0.11140606718361913	Infected_vs_Non_Infected
ENSMUSG00000080465	Gm22486	-2.390898992450977	1	0.0028028028778459132	Infected_vs_Non_Infected
ENSMUSG00000080478	Snord23	-0.1051626646487242	1	0.9489410899412757	Infected_vs_Non_Infected
ENSMUSG00000080486	Snord100	0.743752918336473	1	0.14574289718405123	Infected_vs_Non_Infected
ENSMUSG00000080538	Gm25541	0.8830323572491429	1	0.29212140166485745	Infected_vs_Non_Infected
ENSMUSG00000080542	Gm22710	-0.3761593187810985	1	0.8325105447669519	Infected_vs_Non_Infected
ENSMUSG00000080610	Snord110	0.22525568574757385	1	0.8643850783525548	Infected_vs_Non_Infected
ENSMUSG00000080615	Snord99	0.7861939211691577	1	0.12046650939042086	Infected_vs_Non_Infected
ENSMUSG00000080622	Gm22676	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080683	Gm23991	0.9596131150301072	1	0.18865422831604728	Infected_vs_Non_Infected
ENSMUSG00000080701	Gm12340	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000080704	Gm6031	-0.45449264081469454	1	0.8572163343684558	Infected_vs_Non_Infected
ENSMUSG00000080708	Ccnd3-ps	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080711	Gm11686	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080712	Hist3h2bb-ps	2.8801257722738502	1	0.30630885355689225	Infected_vs_Non_Infected
ENSMUSG00000080715	Gm5406	0.9074064026139657	1	0.18523938522242459	Infected_vs_Non_Infected
ENSMUSG00000080716	Gm13503	2.165848561023737	1	0.2785466441609186	Infected_vs_Non_Infected
ENSMUSG00000080717	B230307C23Rik	-0.12873744081468608	1	0.5771492084781549	Infected_vs_Non_Infected
ENSMUSG00000080718	Gm8019	1.0367193758687399	1	0.5133474890139289	Infected_vs_Non_Infected
ENSMUSG00000080719	Gm15532	1.650020019384735	1	0.6206073414974058	Infected_vs_Non_Infected
ENSMUSG00000080720	Gm16077	-0.10707658034379944	1	0.9092500883065894	Infected_vs_Non_Infected
ENSMUSG00000080723	Gm12564	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080727	C920021L13Rik	-0.6868201811000714	1	0.6779922527317166	Infected_vs_Non_Infected
ENSMUSG00000080731	Rps2-ps9	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000080737	Gm6982	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000080743	Gm7150	1.4595545739212261	1	0.6626867591896267	Infected_vs_Non_Infected
ENSMUSG00000080746	Rpsa-ps12	1.4595545739212261	1	0.6626867591896267	Infected_vs_Non_Infected
ENSMUSG00000080747	Gm14016	0.24425228211209524	1	0.8779282642026863	Infected_vs_Non_Infected
ENSMUSG00000080749	Gm12134	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000080763	Gm12341	0.1884886823268749	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000080768	Gm12219	-0.9477641812979916	1	0.265606125254729	Infected_vs_Non_Infected
ENSMUSG00000080772	Gm12543	0.5668943286999708	1	0.2594572204803348	Infected_vs_Non_Infected
ENSMUSG00000080774	Gm9143	-0.47885424736742893	1	0.5730742359926528	Infected_vs_Non_Infected
ENSMUSG00000080775	Gm6368	0.3918466210211443	0.8250471983844794	0.18572512714787867	Infected_vs_Non_Infected
ENSMUSG00000080776	Gm12174	0.27135775619543745	0.9617393534449618	0.2354896058375273	Infected_vs_Non_Infected
ENSMUSG00000080779	Gm8731	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080782	Gm13495	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000080783	Gm8250	0.9424583490827033	1	0.22816788549192757	Infected_vs_Non_Infected
ENSMUSG00000080791	Akirin1-ps	0.8073115835612127	1	0.0825740200347095	Infected_vs_Non_Infected
ENSMUSG00000080793	Cbx3-ps3	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000080795	Gm6783	1.4596777894910902	1	0.47989831314063197	Infected_vs_Non_Infected
ENSMUSG00000080801	Gm13310	1.3832126049987579	1	0.59031545729938	Infected_vs_Non_Infected
ENSMUSG00000080808	Gm12608	2.005017713546443	1	0.5441988733805504	Infected_vs_Non_Infected
ENSMUSG00000080810	Gm11737	0.14192015075749465	1	0.8344156969024636	Infected_vs_Non_Infected
ENSMUSG00000080811	Gm14513	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080813	Gm14828	-0.219478348762055	1	0.9432762703463824	Infected_vs_Non_Infected
ENSMUSG00000080816	Gm12447	1.4445389370804984	1	0.6660164484669686	Infected_vs_Non_Infected
ENSMUSG00000080818	Gm9434	0.408661443764796	1	0.8770931157636019	Infected_vs_Non_Infected
ENSMUSG00000080823	Atp5l-ps2	-0.5393536932055468	1	0.6149054687370383	Infected_vs_Non_Infected
ENSMUSG00000080824	Gm9001	-0.9522753217853733	1	0.7194862215962601	Infected_vs_Non_Infected
ENSMUSG00000080829	Gm8545	-1.0634075386431099	1	0.681165275969797	Infected_vs_Non_Infected
ENSMUSG00000080832	M6pr-ps	0.35613846002639343	1	0.48692099517554127	Infected_vs_Non_Infected
ENSMUSG00000080834	Gm15216	1.5233508808936478	1	0.6485704414787459	Infected_vs_Non_Infected
ENSMUSG00000080836	Gm6444	-0.3231092065463793	1	0.4747429758680789	Infected_vs_Non_Infected
ENSMUSG00000080839	Gm11625	0.23910235222587992	1	0.7743578460809117	Infected_vs_Non_Infected
ENSMUSG00000080840	Gm11349	-0.5287850777786485	1	0.7133145880173293	Infected_vs_Non_Infected
ENSMUSG00000080844	Gm14107	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080845	Gm9115	1.8778336983851043	1	0.10627195556324838	Infected_vs_Non_Infected
ENSMUSG00000080846	Gm13379	-0.3885792558704645	1	0.8881154497010558	Infected_vs_Non_Infected
ENSMUSG00000080848	Gm9385	-3.952734965936868e-4	1	0.9987073949625943	Infected_vs_Non_Infected
ENSMUSG00000080850	Gm12439	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080860	Gm13815	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000080862	Gm14523	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080866	Gm5687	0.35652287966083346	1	0.5169726117302152	Infected_vs_Non_Infected
ENSMUSG00000080870	Gm14111	-0.14451379425643857	1	0.9180000100145866	Infected_vs_Non_Infected
ENSMUSG00000080873	Rpl30-ps3	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080875	Gm7332	-0.015224408289993815	1	0.9542573916532034	Infected_vs_Non_Infected
ENSMUSG00000080877	Rpl22-ps1	-1.2071654206044802	1	0.0509491161893391	Infected_vs_Non_Infected
ENSMUSG00000080885	Rpl10-ps6	-0.4003409102781312	1	0.6810581800715	Infected_vs_Non_Infected
ENSMUSG00000080888	Gm14387	1.5312147750843779	1	0.04809559411134997	Infected_vs_Non_Infected
ENSMUSG00000080892	Gm9266	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000080893	Gm15920	-0.2960723962053097	1	0.6161440887344871	Infected_vs_Non_Infected
ENSMUSG00000080895	Gm11645	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080899	Gm9109	1.5351627303113435	1	0.5428008565063573	Infected_vs_Non_Infected
ENSMUSG00000080902	Gm11226	0.06604651927863496	1	0.853770596049094	Infected_vs_Non_Infected
ENSMUSG00000080904	Gm11966	1.4013765913440073	1	0.6755986793210247	Infected_vs_Non_Infected
ENSMUSG00000080911	Gm11918	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080914	Gm7129	0.1884886823268749	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000080917	Gm15925	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080921	Rpl38-ps2	-0.43745890479352323	1	0.5624917519592992	Infected_vs_Non_Infected
ENSMUSG00000080923	Gm5400	0.9735488863353472	1	0.3023886964905922	Infected_vs_Non_Infected
ENSMUSG00000080928	Hmgb1-ps6	0.7479521200213624	1	0.32190816659308674	Infected_vs_Non_Infected
ENSMUSG00000080929	Gm12891	0.9167387302649058	1	0.6347311435061472	Infected_vs_Non_Infected
ENSMUSG00000080932	Gm10224	1.1459554712897446	1	0.6393780345642531	Infected_vs_Non_Infected
ENSMUSG00000080935	Got2-ps1	1.2994068570857533	1	0.018703089984553462	Infected_vs_Non_Infected
ENSMUSG00000080937	Gm13510	2.7950361509049606	1	0.32005506294787484	Infected_vs_Non_Infected
ENSMUSG00000080941	Gm16056	-0.5167893145495589	1	0.573569322437165	Infected_vs_Non_Infected
ENSMUSG00000080942	Zfp36l1-ps	0.7449166684982376	1	0.3439671191507902	Infected_vs_Non_Infected
ENSMUSG00000080944	Gm12967	0.33340843464978986	1	0.8994596647736397	Infected_vs_Non_Infected
ENSMUSG00000080946	Gm12985	-1.5908696125205941	1	0.6334481014153124	Infected_vs_Non_Infected
ENSMUSG00000080950	Gm7278	1.9265162311940238	1	0.4265796576079859	Infected_vs_Non_Infected
ENSMUSG00000080957	Gm15739	0.48113665070627626	1	0.4341891868442953	Infected_vs_Non_Infected
ENSMUSG00000080958	Gm11902	-0.3885792893945487	1	0.889337769979413	Infected_vs_Non_Infected
ENSMUSG00000080962	Gm11453	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000080966	Gm6263	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000080968	Gm1862	0.6571934411548459	1	0.665453364278003	Infected_vs_Non_Infected
ENSMUSG00000080969	Gm12372	-0.2193290366212113	1	0.8764350685327554	Infected_vs_Non_Infected
ENSMUSG00000080971	Gm16128	1.428965280032698	1	0.6503536319183643	Infected_vs_Non_Infected
ENSMUSG00000080974	Gm9009	0.12537753079014075	1	0.6139816595915646	Infected_vs_Non_Infected
ENSMUSG00000080977	Gm13772	0.8706570671139489	1	0.15075963781677582	Infected_vs_Non_Infected
ENSMUSG00000080979	Gm13675	-0.6548618757707468	1	0.42635095362093645	Infected_vs_Non_Infected
ENSMUSG00000080981	Gm12161	1.5546544231517467	1	0.47981396121424347	Infected_vs_Non_Infected
ENSMUSG00000080982	Gm13549	0.2963081275684275	1	0.8986368595447854	Infected_vs_Non_Infected
ENSMUSG00000080989	Gm14048	0.6920754737026695	1	0.259221951544006	Infected_vs_Non_Infected
ENSMUSG00000080992	Psmb5-ps	-1.7740336121111484	1	0.2957796235460318	Infected_vs_Non_Infected
ENSMUSG00000080994	Gm13464	0.10720646019069326	1	0.9290739269800112	Infected_vs_Non_Infected
ENSMUSG00000080996	Gm4986	1.650020019384735	1	0.6206073414974058	Infected_vs_Non_Infected
ENSMUSG00000080998	Gm5384	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000080999	Gm11336	0.18848868232687532	1	0.9551635720284315	Infected_vs_Non_Infected
ENSMUSG00000081005	Gm13198	0.5905889173886514	1	0.6864302857968279	Infected_vs_Non_Infected
ENSMUSG00000081010	Gm13880	-0.388579965487	1	0.9077251550475068	Infected_vs_Non_Infected
ENSMUSG00000081011	Gm11913	0.9391546585404713	1	0.7365674065464309	Infected_vs_Non_Infected
ENSMUSG00000081021	Gm11964	-0.26525021256584186	1	0.5189891415126474	Infected_vs_Non_Infected
ENSMUSG00000081023	Gm15766	1.5774907749573766	1	0.11537974795955372	Infected_vs_Non_Infected
ENSMUSG00000081026	Gm11855	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000081033	Gm14797	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000081034	Gm5944	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000081041	Nlk-ps1	2.5086584473160176	1	0.4434390113189391	Infected_vs_Non_Infected
ENSMUSG00000081042	Psmb7-ps2	-0.09203118563106903	1	0.9483949996290175	Infected_vs_Non_Infected
ENSMUSG00000081043	Gm11512	2.979025040154418	1	0.19220257742715385	Infected_vs_Non_Infected
ENSMUSG00000081044	AU015836	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000081046	Gm12846	0.6468176442956395	1	0.336462619876749	Infected_vs_Non_Infected
ENSMUSG00000081048	Gm11760	-0.7766614779842689	1	0.6592192271900832	Infected_vs_Non_Infected
ENSMUSG00000081049	Rps24-ps3	0.4958571146971963	1	0.19604394936748462	Infected_vs_Non_Infected
ENSMUSG00000081051	Gm15427	0.04095225585942957	0.8319790477468584	0.816721919389089	Infected_vs_Non_Infected
ENSMUSG00000081052	Gm6305	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000081056	Gm13998	0.8532346599328721	1	0.6927739095721139	Infected_vs_Non_Infected
ENSMUSG00000081058	Hist2h3c2	-0.1155649706044368	1	0.8400024783854948	Infected_vs_Non_Infected
ENSMUSG00000081059	Gm11945	0.9393292405630332	1	0.7392997755701206	Infected_vs_Non_Infected
ENSMUSG00000081067	Gm12912	1.936307099106206	1	0.08715617728823265	Infected_vs_Non_Infected
ENSMUSG00000081068	Gm12804	-0.20840417447612292	1	0.8671190865796891	Infected_vs_Non_Infected
ENSMUSG00000081070	Gm13181	0.0723570339639372	1	0.9094829466873762	Infected_vs_Non_Infected
ENSMUSG00000081071	Gm9836	-0.18563861145816615	1	0.805804457975756	Infected_vs_Non_Infected
ENSMUSG00000081073	Gm13758	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000081076	Rpsa-ps4	-1.2759240997811352	1	0.44552944067166467	Infected_vs_Non_Infected
ENSMUSG00000081078	Gm12568	-0.3885792129315091	1	0.8864890309057916	Infected_vs_Non_Infected
ENSMUSG00000081084	Gm5638	-1.7091126460421753	1	0.40932771924623584	Infected_vs_Non_Infected
ENSMUSG00000081086	Gm9506	2.035512222655476	1	0.5378086072312669	Infected_vs_Non_Infected
ENSMUSG00000081087	Rps15a-ps7	-0.5532888404199746	1	0.44052061573304463	Infected_vs_Non_Infected
ENSMUSG00000081093	Gm12565	0.8555382588343741	1	0.48447580652399075	Infected_vs_Non_Infected
ENSMUSG00000081094	Rpl19-ps11	-0.4509671898583348	0.004592942540983284	2.2234309342664813e-5	Infected_vs_Non_Infected
ENSMUSG00000081099	Gm5270	-0.3885799388672372	1	0.9071666046771661	Infected_vs_Non_Infected
ENSMUSG00000081101	Gm12024	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000081103	Rps12-ps26	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000081104	Gm15989	0.4104950566900512	1	0.5997547026403462	Infected_vs_Non_Infected
ENSMUSG00000081111	Gm5913	0.029766450923799252	1	0.9553609200496838	Infected_vs_Non_Infected
ENSMUSG00000081113	Gm7308	-0.31116301550529096	1	0.38160737729028527	Infected_vs_Non_Infected
ENSMUSG00000081118	Gm6758	-2.3690758511453223	1	0.26200810572197353	Infected_vs_Non_Infected
ENSMUSG00000081120	Gm12458	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000081121	Gm12791	0.35284157245621184	1	0.25464414281819825	Infected_vs_Non_Infected
ENSMUSG00000081123	Gm11469	-0.22965616700240268	1	0.8471606553165112	Infected_vs_Non_Infected
ENSMUSG00000081125	Rpl26-ps5	0.573402354681398	1	0.6086532762119259	Infected_vs_Non_Infected
ENSMUSG00000081126	Gm15784	0.04687007897299967	1	0.8511683722912352	Infected_vs_Non_Infected
ENSMUSG00000081128	Gm13328	0.4793735922344719	1	0.6811187645403828	Infected_vs_Non_Infected
ENSMUSG00000081136	Gm12990	-0.6455716486927245	1	0.71206887500859	Infected_vs_Non_Infected
ENSMUSG00000081137	BC022960	0.0022229444577578994	1	0.9988888056825148	Infected_vs_Non_Infected
ENSMUSG00000081138	Gm12834	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000081139	Gm13333	0.02477601709757079	1	0.9823840614051234	Infected_vs_Non_Infected
ENSMUSG00000081142	Gm15497	0.3094394285065083	1	0.8603355849658746	Infected_vs_Non_Infected
ENSMUSG00000081145	Gm14585	0.8774945973947864	1	0.6818932928796702	Infected_vs_Non_Infected
ENSMUSG00000081150	Gm12684	-1.5083064287292414	1	0.5420453331649654	Infected_vs_Non_Infected
ENSMUSG00000081151	Gm11448	-0.459325777194492	1	0.4231926805212822	Infected_vs_Non_Infected
ENSMUSG00000081152	Gm12430	0.6268113360040845	1	0.28749798321526154	Infected_vs_Non_Infected
ENSMUSG00000081153	Gm11401	-0.45162056240649723	1	0.7841028781702919	Infected_vs_Non_Infected
ENSMUSG00000081156	Gm14425	0.9994750361529529	1	0.6414900073346472	Infected_vs_Non_Infected
ENSMUSG00000081157	Gm13552	0.6304118130613963	1	0.6706944146485717	Infected_vs_Non_Infected
ENSMUSG00000081159	Gm6023	0.3426548272493041	1	0.5750129949769751	Infected_vs_Non_Infected
ENSMUSG00000081160	Gm14897	0.2527375787272765	1	0.9253977619817029	Infected_vs_Non_Infected
ENSMUSG00000081164	Gm8722	1.0873249636912068	1	0.14239479320199103	Infected_vs_Non_Infected
ENSMUSG00000081167	Gm8880	0.6341898804485341	1	0.724508678777118	Infected_vs_Non_Infected
ENSMUSG00000081169	Gm12551	-3.459528306109603	1	0.10010895545322278	Infected_vs_Non_Infected
ENSMUSG00000081170	Gm12922	-2.354176608708448	1	0.17505992628986503	Infected_vs_Non_Infected
ENSMUSG00000081176	H3f3a-ps2	-0.9394901562015702	1	0.5085735614762641	Infected_vs_Non_Infected
ENSMUSG00000081179	Gm13136	-0.030842844262482655	1	0.9617930191856039	Infected_vs_Non_Infected
ENSMUSG00000081180	Gm7212	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000081182	Gm14935	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000081185	Gm4852	2.085255704023842	1	0.18064506209169184	Infected_vs_Non_Infected
ENSMUSG00000081187	3110067C02Rik	0.1837384484395434	1	0.8494798327817846	Infected_vs_Non_Infected
ENSMUSG00000081189	Hspd1-ps4	-1.0974454676878118	1	0.09510175298939536	Infected_vs_Non_Infected
ENSMUSG00000081199	Gm16407	-1.680191668447965	1	0.6139542742826705	Infected_vs_Non_Infected
ENSMUSG00000081200	Gm15615	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000081201	Smt3h2-ps4	2.3085556038814086	1	0.2340908679044936	Infected_vs_Non_Infected
ENSMUSG00000081205	Gm5940	2.09675149529289	1	0.0010110403666687058	Infected_vs_Non_Infected
ENSMUSG00000081208	Gm11400	-0.21643716013045367	1	0.7948905224492088	Infected_vs_Non_Infected
ENSMUSG00000081210	Gm12933	1.2596912767887773	1	0.5360405687436887	Infected_vs_Non_Infected
ENSMUSG00000081212	Gm6964	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000081214	Rpl35a-ps2	6.476903590240636	1	0.042880119084435515	Infected_vs_Non_Infected
ENSMUSG00000081219	Bambi-ps1	0.1644804257795618	1	0.909536775741459	Infected_vs_Non_Infected
ENSMUSG00000081220	Gm14542	2.8589031090281534	1	0.37996355230946904	Infected_vs_Non_Infected
ENSMUSG00000081221	Gm14760	0.022543717499578925	1	0.9882402104952482	Infected_vs_Non_Infected
ENSMUSG00000081226	Gm8802	-0.3885799388672372	1	0.9071666046771661	Infected_vs_Non_Infected
ENSMUSG00000081227	Gm13082	-2.7207957802901137	1	0.06399945876132693	Infected_vs_Non_Infected
ENSMUSG00000081228	Gm16089	0.04219244596547463	1	0.8177301588933663	Infected_vs_Non_Infected
ENSMUSG00000081232	Gm14373	-0.15907016248603723	1	0.8211677249938055	Infected_vs_Non_Infected
ENSMUSG00000081233	Gm12857	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000081236	Gm13574	-0.9520831781841099	1	0.7127981923810282	Infected_vs_Non_Infected
ENSMUSG00000081239	Gm11836	-0.2621717371311035	0.8915959538764601	0.3142946165486925	Infected_vs_Non_Infected
ENSMUSG00000081242	Gm15719	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000081244	Gm13529	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000081245	Gm6587	2.005017713546443	1	0.5441988733805504	Infected_vs_Non_Infected
ENSMUSG00000081248	Gm13787	1.5756092937478972	1	0.6369806665685164	Infected_vs_Non_Infected
ENSMUSG00000081249	Gm11517	0.011981803036285696	1	0.995127189649216	Infected_vs_Non_Infected
ENSMUSG00000081251	Gm12164	-0.08542112545910306	1	0.845079874974598	Infected_vs_Non_Infected
ENSMUSG00000081254	Gm12112	-1.3525413894982738	1	0.2910402455178839	Infected_vs_Non_Infected
ENSMUSG00000081255	Gm5380	1.4499750213269258	1	0.5694528118714057	Infected_vs_Non_Infected
ENSMUSG00000081257	Gm13607	-1.3513418587746855	1	0.448609207776521	Infected_vs_Non_Infected
ENSMUSG00000081258	Gm14013	1.1903550470400894	1	0.5711408019633728	Infected_vs_Non_Infected
