GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000087626	Gm15050	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000087627	A230059L01Rik	0.9106592713528244	1	0.7854096165553539	Infected_vs_Non_Infected
ENSMUSG00000087629	Gm12246	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000087630	Gm11513	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000087632	Gm6058	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000087635	Gm13414	0.291280217475908	1	0.6496042810776279	Infected_vs_Non_Infected
ENSMUSG00000087639	Gm15512	-0.2403568854357849	1	0.766364743004395	Infected_vs_Non_Infected
ENSMUSG00000087640	Gm14798	-0.27465503549442255	1	0.8863613079504369	Infected_vs_Non_Infected
ENSMUSG00000087644	Gm14703	1.6457455909267822	1	0.2820986928376462	Infected_vs_Non_Infected
ENSMUSG00000087651	1500009L16Rik	-0.5586166387797548	1	0.13857822173618042	Infected_vs_Non_Infected
ENSMUSG00000087658	Hotairm1	0.6270087016178062	1	0.651815043641518	Infected_vs_Non_Infected
ENSMUSG00000087660	B230398E01Rik	-1.5819636662562215	1	0.5787784799315673	Infected_vs_Non_Infected
ENSMUSG00000087662	Gm11373	0.9735846611236153	1	0.42705202854001206	Infected_vs_Non_Infected
ENSMUSG00000087666	B230359F08Rik	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000087669	Gm11724	-0.057485973964135136	1	0.9250335074055485	Infected_vs_Non_Infected
ENSMUSG00000087670	9530036M11Rik	2.5242924205986577	1	0.308370472611735	Infected_vs_Non_Infected
ENSMUSG00000087672	Gm15122	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000087679	C330006A16Rik	-0.021261533501128787	1	0.8398170691517596	Infected_vs_Non_Infected
ENSMUSG00000087684	1200007C13Rik	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000087685	1700122E12Rik	1.8724695199137622	1	0.5723650383669735	Infected_vs_Non_Infected
ENSMUSG00000087687	Pet100	-0.48819549587300637	0.009525611148478996	6.645782103159843e-5	Infected_vs_Non_Infected
ENSMUSG00000087691	Gm15674	-0.1363917738654348	1	0.9510440168001681	Infected_vs_Non_Infected
ENSMUSG00000087692	Gm11940	1.5952635620976938	1	0.5240338501770685	Infected_vs_Non_Infected
ENSMUSG00000087693	Gm16191	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000087694	A530058N18Rik	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000087698	Gm13031	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000087700	Gm15283	-0.5298909034896425	1	0.4343775912116953	Infected_vs_Non_Infected
ENSMUSG00000087701	Gm13493	0.7038759155025279	1	0.2549556900780027	Infected_vs_Non_Infected
ENSMUSG00000087708	Gm23000	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000087754	Gm23470	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000087775	Rprl2	2.8836688373845356	1	0.034669532946202196	Infected_vs_Non_Infected
ENSMUSG00000087790	Gm25970	0.8854703997472072	1	0.7164875585486254	Infected_vs_Non_Infected
ENSMUSG00000087819	Gm25117	-0.7470526136377034	1	0.46463882759679803	Infected_vs_Non_Infected
ENSMUSG00000087881	Gm22442	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000087935	Snora81	0.045327682149931804	1	0.9244695149037062	Infected_vs_Non_Infected
ENSMUSG00000087943	Gm24245	1.2155847529007777	0.4196122201239464	0.07327696676729692	Infected_vs_Non_Infected
ENSMUSG00000087963	Gm25394	-0.691669584176287	1	0.5638168461586096	Infected_vs_Non_Infected
ENSMUSG00000087968	Gm25395	-0.16902011200653794	1	0.560366129611658	Infected_vs_Non_Infected
ENSMUSG00000088008	Gm25492	-0.9166019628120917	1	0.6665015808279692	Infected_vs_Non_Infected
ENSMUSG00000088025	Rprl3	-0.4434986767632711	1	0.6992404848461111	Infected_vs_Non_Infected
ENSMUSG00000088075	Gm22816	1.4877289134174354	1	0.6564547789138293	Infected_vs_Non_Infected
ENSMUSG00000088088	Rmrp	-0.3251511559279805	0.5564888941711792	0.17360980774467163	Infected_vs_Non_Infected
ENSMUSG00000088108	Snora47	0.22913444180404124	1	0.91264266029258	Infected_vs_Non_Infected
ENSMUSG00000088118	Gm24059	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000088158	Scarna3b	-0.009011213120221448	1	0.9953137402540795	Infected_vs_Non_Infected
ENSMUSG00000088168	Gm23540	2.064263863406627	1	0.5318154581522736	Infected_vs_Non_Infected
ENSMUSG00000088176	Gm23094	0.8072113908884305	1	0.7489448898999642	Infected_vs_Non_Infected
ENSMUSG00000088184	Gm23137	0.8243068469012175	1	0.8055637444130006	Infected_vs_Non_Infected
ENSMUSG00000088185	Scarna2	-0.5365534698835777	0.1877303600702869	0.007975392327134704	Infected_vs_Non_Infected
ENSMUSG00000088208	Gm23751	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000088226	Gm22596	2.551262047135987	1	0.2595844479453764	Infected_vs_Non_Infected
ENSMUSG00000088246	Gm25911	2.055444621333221	1	0.10652805315808035	Infected_vs_Non_Infected
ENSMUSG00000088252	Snord13	0.09434023236852133	1	0.9346394354125649	Infected_vs_Non_Infected
ENSMUSG00000088269	Gm24777	0.18848868232687457	1	0.9551635720284317	Infected_vs_Non_Infected
ENSMUSG00000088273	Gm23123	-0.8698735217532638	1	0.7052987709781784	Infected_vs_Non_Infected
ENSMUSG00000088308	Gm24507	0.30414852679974447	1	0.8485106014724534	Infected_vs_Non_Infected
ENSMUSG00000088323	Gm25663	-1.3617755937276714	1	0.5871705581997948	Infected_vs_Non_Infected
ENSMUSG00000088338	Gm22849	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000088378	Gm25184	1.4617068116680776	1	0.5658674082767532	Infected_vs_Non_Infected
ENSMUSG00000088408	Gm25881	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000088417	Gm24238	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000088442	Gm23553	-2.001559431271831	1	0.5266335872714658	Infected_vs_Non_Infected
ENSMUSG00000088456	Gm26372	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000088516	Gm23044	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000088518	Gm24438	0.35819823183955896	1	0.8765905216979821	Infected_vs_Non_Infected
ENSMUSG00000088529	Gm26083	-0.17096407375325728	1	0.6470046039752477	Infected_vs_Non_Infected
ENSMUSG00000088562	Gm23780	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000088573	Gm24530	-0.2618331194218048	1	0.8828075000090139	Infected_vs_Non_Infected
ENSMUSG00000088575	Gm24537	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000088595	Gm24601	1.167326972083204	9.196851533285508e-4	5.622329606357349e-7	Infected_vs_Non_Infected
ENSMUSG00000088609	Gm24187	1.2817490804258134	0.3187931839828825	0.011307367411363973	Infected_vs_Non_Infected
ENSMUSG00000088632	Gm22314	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000088647	Gm26487	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000088675	Rprl1	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000088682	Gm23999	2.3830087909727595	1	0.3481385940652367	Infected_vs_Non_Infected
ENSMUSG00000088689	Scarna17	0.55767190945709455	1	0.48862329036584323	Infected_vs_Non_Infected
ENSMUSG00000088789	Scarna13	-0.7394241700843529	0.1182366869847251	0.003530175297274034	Infected_vs_Non_Infected
ENSMUSG00000088835	Gm23547	-0.52901874566711	0.3756610222272647	0.022648686171671442	Infected_vs_Non_Infected
ENSMUSG00000088856	Gm24727	-1.5097693895095843	1	0.009671041317463396	Infected_vs_Non_Infected
ENSMUSG00000088895	Gm22519	-0.07692946517125943	1	0.953878168939166	Infected_vs_Non_Infected
ENSMUSG00000088929	Gm24299	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000088948	Gm23262	-0.2605676786530007	1	0.47791431029731773	Infected_vs_Non_Infected
ENSMUSG00000088958	Scarna8	1.2907528458081359	1	0.48278256665384595	Infected_vs_Non_Infected
ENSMUSG00000088990	Gm22767	1.1415722556508865	1	0.3287825818822478	Infected_vs_Non_Infected
ENSMUSG00000089048	Gm26167	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089093	Snord11	0.8022215621015542	1	0.31903862970790875	Infected_vs_Non_Infected
ENSMUSG00000089161	Gm24130	-1.2672496963504165	1	0.2032743110838535	Infected_vs_Non_Infected
ENSMUSG00000089213	Gm23388	0.6604643122918904	1	0.3019447694285823	Infected_vs_Non_Infected
ENSMUSG00000089229	Gm25043	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089235	Gm23119	0.009661416871900546	1	0.9844910409918551	Infected_vs_Non_Infected
ENSMUSG00000089255	Snora78	0.8604286147226319	1	0.13319262755775124	Infected_vs_Non_Infected
ENSMUSG00000089281	Scarna6	0.2269832094837781	1	0.5713153181995773	Infected_vs_Non_Infected
ENSMUSG00000089317	Snord123	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089343	Gm22667	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000089357	Mir2137	0.2256277779741927	1	0.6597957279176778	Infected_vs_Non_Infected
ENSMUSG00000089417	Gm22009	0.475532061987049	0.201483921337351	0.004260106217677361	Infected_vs_Non_Infected
ENSMUSG00000089475	Gm25363	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089512	Gm26287	1.5527003033100975	1	0.6420524238543572	Infected_vs_Non_Infected
ENSMUSG00000089525	Gm23833	0.7470633330183829	1	0.7080776092981863	Infected_vs_Non_Infected
ENSMUSG00000089531	Gm25162	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000089533	Gm25164	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089536	Scarna3a	0.09605697213640806	1	0.8974344320609738	Infected_vs_Non_Infected
ENSMUSG00000089542	Gm25835	0.34115326554717085	1	0.43209838997864797	Infected_vs_Non_Infected
ENSMUSG00000089571	Gm23008	-0.4184366832136119	1	0.4040064196078232	Infected_vs_Non_Infected
ENSMUSG00000089617	Scarna10	0.18562722145506114	1	0.5398701701593027	Infected_vs_Non_Infected
ENSMUSG00000089625	Gm25443	-0.9164883681658967	1	0.6850708157565224	Infected_vs_Non_Infected
ENSMUSG00000089628	Gm9727	1.18587109982956	1	0.17202477531132462	Infected_vs_Non_Infected
ENSMUSG00000089630	Gm6903	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000089631	Gm16326	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000089633	A230009B12Rik	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089635	Gm16559	1.523350880893649	1	0.6485704414787455	Infected_vs_Non_Infected
ENSMUSG00000089639	Gm2862	-1.3505476544208248	1	0.5320975389793633	Infected_vs_Non_Infected
ENSMUSG00000089640	Gm6397	0.7269905492011012	0.7705855757331679	0.11230330504542577	Infected_vs_Non_Infected
ENSMUSG00000089643	Gm16301	-0.388579965487	1	0.9077251550475068	Infected_vs_Non_Infected
ENSMUSG00000089645	Gm5766	-1.6790044568482216	1	0.5467227297167642	Infected_vs_Non_Infected
ENSMUSG00000089647	Gm2245	-1.3014327353055113	1	0.5521358267393224	Infected_vs_Non_Infected
ENSMUSG00000089648	Gm15790	-1.2733247334675684	1	0.616351785746283	Infected_vs_Non_Infected
ENSMUSG00000089652	Gm16025	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000089657	Gm16585	1.5169067847745077	1	0.4590196096170765	Infected_vs_Non_Infected
ENSMUSG00000089659	Gm3470	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089661	Mia	2.138639406972431	1	0.23041949762861058	Infected_vs_Non_Infected
ENSMUSG00000089662	Gm14057	-0.3535731079600185	1	0.5839729066872337	Infected_vs_Non_Infected
ENSMUSG00000089665	Fcor	-0.46922169925911966	1	0.8532198513363212	Infected_vs_Non_Infected
ENSMUSG00000089666	Gm16269	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000089669	Tnfsf13	0.0491517314563008	1	0.9036012322408772	Infected_vs_Non_Infected
ENSMUSG00000089670	Gm16581	1.2424206808221152	1	0.3835532944790219	Infected_vs_Non_Infected
ENSMUSG00000089671	Gm16537	-0.32816937322440654	1	0.8883390075602711	Infected_vs_Non_Infected
ENSMUSG00000089672	Gp49a	1.2620770045466676	1	0.046413465870340474	Infected_vs_Non_Infected
ENSMUSG00000089673	Gm16546	-0.2871504784142458	1	0.7254779979617002	Infected_vs_Non_Infected
ENSMUSG00000089678	Agxt2	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000089679	Gm16299	-0.39173037079175804	1	0.6275659887162899	Infected_vs_Non_Infected
ENSMUSG00000089680	Gm15722	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089682	Bcl2l2	0.17771334047561516	0.4101227232435819	0.07893537595861791	Infected_vs_Non_Infected
ENSMUSG00000089686	Mnd1-ps	0.24024662501090277	1	0.8893701852260109	Infected_vs_Non_Infected
ENSMUSG00000089687	Rab42	0.8208489802182962	1	0.7376182498833755	Infected_vs_Non_Infected
ENSMUSG00000089695	Gm15946	0.6976424951953387	1	0.5688183853417561	Infected_vs_Non_Infected
ENSMUSG00000089698	Gm2541	0.037773459387439645	1	0.9294950224224512	Infected_vs_Non_Infected
ENSMUSG00000089702	Gm16568	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000089703	Gm15833	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000089704	Galnt2	-0.26975698173455837	0.31004433130515885	0.05397402386353063	Infected_vs_Non_Infected
ENSMUSG00000089706	B230216N24Rik	-0.2331983514108044	1	0.5638050037207145	Infected_vs_Non_Infected
ENSMUSG00000089712	Gm15889	1.5504766366405236	1	0.39067964657631465	Infected_vs_Non_Infected
ENSMUSG00000089713	Gm16564	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000089715	Cbx6	0.1814264192640992	0.9970942387512663	0.4638106117766093	Infected_vs_Non_Infected
ENSMUSG00000089716	Gm6264	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089719	Gm15758	1.4617068116680776	1	0.5658674082767532	Infected_vs_Non_Infected
ENSMUSG00000089722	Gm11711	1.4905055268629062	1	0.2837706491035974	Infected_vs_Non_Infected
ENSMUSG00000089726	Mir17hg	0.14494423973648005	1	0.8011820828637841	Infected_vs_Non_Infected
ENSMUSG00000089729	Gm16552	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089735	Gm8428	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000089736	Tgfbr3l	2.5938122172998326	1	0.0908808958764152	Infected_vs_Non_Infected
ENSMUSG00000089739	Gm20431	-0.793231828954138	1	0.13474210676964474	Infected_vs_Non_Infected
ENSMUSG00000089745	1810008B01Rik	0.18848868232687457	1	0.9551635720284317	Infected_vs_Non_Infected
ENSMUSG00000089746	Gm3513	0.6413154175520192	1	0.6776326374924568	Infected_vs_Non_Infected
ENSMUSG00000089748	Matr3-ps2	0.250933434553792	1	0.858918642008362	Infected_vs_Non_Infected
ENSMUSG00000089753	Gm11709	1.6500200193847363	1	0.6206073414974055	Infected_vs_Non_Infected
ENSMUSG00000089756	Gm8898	0.4211331440744711	1	0.2923181166415401	Infected_vs_Non_Infected
ENSMUSG00000089759	3632454L22Rik	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089762	Ier5l	0.2230958235754725	1	0.5740252443925895	Infected_vs_Non_Infected
ENSMUSG00000089763	Gm2635	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089764	Gm16580	0.32575527345296595	0.6224957912453151	0.1046954626343654	Infected_vs_Non_Infected
ENSMUSG00000089766	Gm16538	-0.48721677269019636	1	0.7288684025606773	Infected_vs_Non_Infected
ENSMUSG00000089768	Tmsb15b1	1.239376634691028	1	0.5504742101959974	Infected_vs_Non_Infected
ENSMUSG00000089769	Gm16574	-0.11603737907783064	1	0.9056284566159065	Infected_vs_Non_Infected
ENSMUSG00000089773	Skint1	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089774	Slc5a3	-0.6630318669611829	0.034882584148320225	1.8380095533361224e-4	Infected_vs_Non_Infected
ENSMUSG00000089782	Gm3531	-0.23068897940037858	1	0.5984009676115001	Infected_vs_Non_Infected
ENSMUSG00000089785	Slc25a5-ps	1.0474814796098593	1	0.25187260639974374	Infected_vs_Non_Infected
ENSMUSG00000089788	Gm16586	0.024625750511645113	1	0.926866946403738	Infected_vs_Non_Infected
ENSMUSG00000089789	Rdh1	-0.021320398562848977	1	0.9833289059557465	Infected_vs_Non_Infected
ENSMUSG00000089791	Gm3555	0.383107480095862	1	0.5532013995041181	Infected_vs_Non_Infected
ENSMUSG00000089794	Gm16337	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000089797	Gm16118	0.7280992679927888	1	0.5881619495801191	Infected_vs_Non_Infected
ENSMUSG00000089798	1700028K03Rik	-0.8693071252815601	1	0.7084457839957403	Infected_vs_Non_Infected
ENSMUSG00000089803	Gm10171	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089804	Gm16136	0.2544532979673429	1	0.2674339222697713	Infected_vs_Non_Infected
ENSMUSG00000089806	Gm16570	-0.21623136367232684	1	0.834171649687963	Infected_vs_Non_Infected
ENSMUSG00000089807	Gm16298	2.5872362134305353	1	0.3782988215768666	Infected_vs_Non_Infected
ENSMUSG00000089808	Gm7241	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089809	A930011G23Rik	-0.9021013768971758	1	0.05625972328864862	Infected_vs_Non_Infected
ENSMUSG00000089810	Gm16536	-0.0277145421311033	1	0.9122547452209847	Infected_vs_Non_Infected
ENSMUSG00000089812	Gm15867	-1.0513557789611157	1	0.6880644476514834	Infected_vs_Non_Infected
ENSMUSG00000089814	Gm15310	0.8243068469012175	1	0.8055637444130006	Infected_vs_Non_Infected
ENSMUSG00000089817	Gm7162	-1.28432991864335	1	0.37979024881701107	Infected_vs_Non_Infected
ENSMUSG00000089824	Rbm12	-0.19062695323181986	1	0.37165464830144035	Infected_vs_Non_Infected
ENSMUSG00000089827	1700023H06Rik	-0.8564521722654573	1	0.7471722633438473	Infected_vs_Non_Infected
ENSMUSG00000089829	Gm16565	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000089832	Shkbp1	-0.18649732153077472	1	0.31172794833247647	Infected_vs_Non_Infected
ENSMUSG00000089837	Npcd	0.3746602526966819	1	0.8914125597881347	Infected_vs_Non_Infected
ENSMUSG00000089838	Gm2962	0.14256919120705044	1	0.8002678884723627	Infected_vs_Non_Infected
ENSMUSG00000089844	A530032D15Rik	-0.9053183948244783	1	0.6554490481047988	Infected_vs_Non_Infected
ENSMUSG00000089847	Timm10b	-0.2134840460006242	0.3441516620292112	0.05361011528028823	Infected_vs_Non_Infected
ENSMUSG00000089849	Runx2os2	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000089851	Gm16579	-0.6081192011546641	1	0.7492562484573786	Infected_vs_Non_Infected
ENSMUSG00000089853	Gm15853	-1.1754789657913476	1	0.474811565409295	Infected_vs_Non_Infected
ENSMUSG00000089855	Gm15662	-0.30287696963835936	1	0.3695085736166008	Infected_vs_Non_Infected
ENSMUSG00000089857	Zfp882	0.25062165988393853	1	0.5502982077772918	Infected_vs_Non_Infected
ENSMUSG00000089862	Umad1	-0.026564128712583946	1	0.8838724395278698	Infected_vs_Non_Infected
ENSMUSG00000089865	Dyx1c1Ccpg1	-0.49118871679807147	1	0.6889398539978397	Infected_vs_Non_Infected
ENSMUSG00000089872	Rps6kc1	-0.11366614548198942	1	0.5226573159250841	Infected_vs_Non_Infected
ENSMUSG00000089875	Etohd2	-0.47426075979104815	1	0.40958894592010875	Infected_vs_Non_Infected
ENSMUSG00000089876	Tmem102	0.05156406005851136	1	0.7461011789524261	Infected_vs_Non_Infected
ENSMUSG00000089883	Gm3355	0.011076416170426996	1	0.9954485734161062	Infected_vs_Non_Infected
ENSMUSG00000089889	0610040B10Rik	-0.15610181569818551	1	0.8055916307037954	Infected_vs_Non_Infected
ENSMUSG00000089900	Tbc1d22bos	-3.214606385706222	1	0.14015615160967548	Infected_vs_Non_Infected
ENSMUSG00000089901	Gm8113	1.357059126071685	1	0.5015854453874193	Infected_vs_Non_Infected
ENSMUSG00000089902	Gm13625	0.18848868232687532	1	0.9551635720284315	Infected_vs_Non_Infected
ENSMUSG00000089908	Gm16558	1.4877289134174354	1	0.6564547789138293	Infected_vs_Non_Infected
ENSMUSG00000089911	Hiat1	-0.01993588232011113	0.9617393534812436	0.8307426842713712	Infected_vs_Non_Infected
ENSMUSG00000089916	Gm16160	1.4445389370804984	1	0.6660164484669686	Infected_vs_Non_Infected
ENSMUSG00000089917	Uckl1	-0.06870592660640344	0.8460288721326009	0.5430374566623042	Infected_vs_Non_Infected
ENSMUSG00000089922	3110039M20Rik	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000089929	Bcl2a1b	0.22676282606416084	1	0.5391932774906232	Infected_vs_Non_Infected
ENSMUSG00000089931	Gm8459	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089936	Gm16199	0.15971179182441986	1	0.8743152001219916	Infected_vs_Non_Infected
ENSMUSG00000089940	Gm4117	0.2869497554265161	1	0.8320729434740585	Infected_vs_Non_Infected
ENSMUSG00000089942	Pira2	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000089943	Ugt1a5	1.1754667430521781	1	0.08427871936516051	Infected_vs_Non_Infected
ENSMUSG00000089945	Pakap	0.5662559550240459	0.5154092231961894	0.05283584399631317	Infected_vs_Non_Infected
ENSMUSG00000089949	Gm16137	-2.7956823776136006	1	0.13308757713810834	Infected_vs_Non_Infected
ENSMUSG00000089951	Gm14435	-0.8133640450994333	1	0.4501181134933773	Infected_vs_Non_Infected
ENSMUSG00000089952	4933413C19Rik	0.3541612799440773	1	0.8502352514911645	Infected_vs_Non_Infected
ENSMUSG00000089953	Rnf224	-0.4491197231476839	1	0.5271426138780362	Infected_vs_Non_Infected
ENSMUSG00000089958	Gm16165	-0.5909253712657094	0.6975241683057358	0.08011541783126594	Infected_vs_Non_Infected
ENSMUSG00000089959	Gm16268	1.5628188303115649	1	0.44581488859398993	Infected_vs_Non_Infected
ENSMUSG00000089960	Ugt1a1	0.3068785502652377	1	0.3637514991236112	Infected_vs_Non_Infected
ENSMUSG00000089961	Gm16567	-0.3885792699894787	1	0.8886351594533242	Infected_vs_Non_Infected
ENSMUSG00000089975	Gm7420	0.9756310985363915	1	0.7702298947842278	Infected_vs_Non_Infected
ENSMUSG00000089979	Gm15954	-1.997928560257255	1	0.5461530774780277	Infected_vs_Non_Infected
ENSMUSG00000089983	2010320O07Rik	-0.34743989284720106	1	0.8594780067682207	Infected_vs_Non_Infected
ENSMUSG00000089984	Fbxo24	0.506006546834569	1	0.49508722533962773	Infected_vs_Non_Infected
ENSMUSG00000089987	Gpx2-ps1	0.1685325933304508	1	0.8139104519896655	Infected_vs_Non_Infected
ENSMUSG00000089988	Gm16238	-0.3131722000300618	1	0.5294190702952873	Infected_vs_Non_Infected
ENSMUSG00000089989	Flt3l	1.4092543305807346	1	0.03379444354320782	Infected_vs_Non_Infected
ENSMUSG00000089991	Gm16332	0.05592844589380523	1	0.9787207904323418	Infected_vs_Non_Infected
ENSMUSG00000089992	G6pd2	-0.35046436337263837	1	0.46546779485023815	Infected_vs_Non_Infected
ENSMUSG00000089993	Gm5822	-0.08209686454260608	1	0.9135195490730096	Infected_vs_Non_Infected
ENSMUSG00000089994	Gm16239	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089995	Gm15716	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089996	Tmsb15b2	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000089998	Phtf1os	1.6420842371952513	1	0.23190898755761377	Infected_vs_Non_Infected
ENSMUSG00000089999	Gm6485	0.7550390828349586	1	0.15644817038751463	Infected_vs_Non_Infected
ENSMUSG00000090000	Ier3ip1	-0.33662479122124417	0.16424521864079358	0.007551761617737632	Infected_vs_Non_Infected
ENSMUSG00000090001	Gm9719	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000090005	Gm16540	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000090015	Gm15446	-0.012403047136717842	1	0.9594552623845032	Infected_vs_Non_Infected
ENSMUSG00000090019	Gimap1	0.19754970146313655	1	0.6063215730031466	Infected_vs_Non_Infected
ENSMUSG00000090021	Gm6493	-0.9601800462064433	1	0.3237415999434175	Infected_vs_Non_Infected
ENSMUSG00000090024	Gm16350	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000090027	Gm15740	0.9018272542208425	1	0.5210229007087563	Infected_vs_Non_Infected
ENSMUSG00000090031	4732440D04Rik	-0.2964917553712499	1	0.2719203476727694	Infected_vs_Non_Infected
ENSMUSG00000090035	Galnt4	0.01962089386692803	0.9696477720146317	0.8614985445391937	Infected_vs_Non_Infected
ENSMUSG00000090036	Gm15900	1.9453358984028288	1	0.4102010394231804	Infected_vs_Non_Infected
ENSMUSG00000090038	Gm16573	0.8145997339801945	1	0.5613398050946572	Infected_vs_Non_Infected
ENSMUSG00000090042	Gm8550	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000090043	Gm16167	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000090053	Palm2	0.05821339981197568	1	0.927877593702093	Infected_vs_Non_Infected
ENSMUSG00000090066	1110002E22Rik	-0.38857996548700013	1	0.9077251550475068	Infected_vs_Non_Infected
ENSMUSG00000090069	E430024P14Rik	-0.8172316730018231	1	0.18115279329690345	Infected_vs_Non_Infected
ENSMUSG00000090071	Cdk5r2	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000090077	Lime1	-0.851219877599783	1	0.06910178866827958	Infected_vs_Non_Infected
